ADDRESS,URL,SOLD DATE,SOLD DATE MONTH,ZIP OR POSTAL CODE,YEAR BUILT,$/SQUARE FEET,$/SQUARE FEET Adjusted
360 SE Bush St,https://www.redfin.com/WA/Issaquah/360-SE-Bush-St-98027/home/421493,August-10-2017,August-2017,98027,2008,320,334
2465 NW Oakcrest Dr,https://www.redfin.com/WA/Issaquah/2465-NW-Oakcrest-Dr-98027/home/421140,August-11-2017,August-2017,98027,1985,396,433
1788 25th Ave NE,https://www.redfin.com/WA/Issaquah/1788-25th-Ave-NE-98029/home/2065533,August-11-2017,August-2017,98029,2005,368,385
2170 NW Stoney Creek Dr,https://www.redfin.com/WA/Issaquah/2170-NW-Stoney-Creek-Dr-98027/home/22717683,August-11-2017,August-2017,98027,2013,435,444
3040 NE Magnolia St,https://www.redfin.com/WA/Issaquah/3040-NE-Magnolia-St-98029/home/2097591,August-11-2017,August-2017,98029,2005,373,390
2069 NE Natalie Way,https://www.redfin.com/WA/Issaquah/2069-NE-Natalie-Way-98029/home/12448534,August-11-2017,August-2017,98029,2006,379,395
2635 NE Daphne St,https://www.redfin.com/WA/Issaquah/2635-NE-Daphne-St-98029/home/8187904,August-14-2017,August-2017,98029,2006,349,365
24932 SE 43rd St,https://www.redfin.com/WA/Issaquah/24932-SE-43rd-St-98029/home/438627,August-14-2017,August-2017,98029,1996,413,439
2535 NE Magnolia St,https://www.redfin.com/WA/Issaquah/2535-NE-Magnolia-St-98029/home/466261,August-14-2017,August-2017,98029,2004,410,428
25909 SE Issaquah-Fall City Rd,https://www.redfin.com/WA/Issaquah/25909-SE-Issaquah-Fall-City-Rd-98029/home/466493,August-15-2017,August-2017,98029,1975,319,366
300 NE Eagle Way,https://www.redfin.com/WA/Issaquah/300-NE-Eagle-Way-98029/home/22440548,August-15-2017,August-2017,98029,2011,376,387
485 Mount Jupiter Dr SW,https://www.redfin.com/WA/Issaquah/485-Mt-Jupiter-Dr-SW-98027/home/420955,August-15-2017,August-2017,98027,1961,332,393
4454 246th Ave SE,https://www.redfin.com/WA/Issaquah/4454-246th-Ave-SE-98029/home/440405,August-15-2017,August-2017,98029,1988,415,449
11327 Upper Preston Rd SE,https://www.redfin.com/WA/Issaquah/11327-Upper-Preston-Rd-SE-98027/home/8185095,August-16-2017,August-2017,98027,2006,312,328
4428 246th Ave SE,https://www.redfin.com/WA/Issaquah/4428-246th-Ave-SE-98029/home/438015,August-16-2017,August-2017,98029,1989,361,394
4315 193rd Ave SE,https://www.redfin.com/WA/Issaquah/4315-193rd-Ave-SE-98027/home/326743,August-17-2017,August-2017,98027,1980,418,460
13316 252nd Ave SE,https://www.redfin.com/WA/Issaquah/13316-252nd-Ave-SE-98027/home/424616,August-17-2017,August-2017,98027,1985,248,285
31 Sunset Ct NW,https://www.redfin.com/WA/Issaquah/31-Sunset-Ct-NW-98027/home/420393,August-17-2017,August-2017,98027,2000,404,426
4537 193rd Pl SE,https://www.redfin.com/WA/Issaquah/4537-193rd-Pl-SE-98027/home/327001,August-17-2017,August-2017,98027,1979,383,426
4317 245th Ave SE,https://www.redfin.com/WA/Issaquah/4317-245th-Ave-SE-98029/home/439680,August-17-2017,August-2017,98029,1988,298,332
22907 SE 52nd St 6,https://www.redfin.com/WA/Issaquah/22907-SE-52nd-St-98029/home/106725267,August-18-2017,August-2017,98029,2017,330,335
3037 NE Harrison Dr,https://www.redfin.com/WA/Issaquah/3037-NE-Harrison-Dr-98029/home/22539936,August-18-2017,August-2017,98029,2016,485,491
14229 228th Ave SE,https://www.redfin.com/WA/Issaquah/14229-228th-Ave-SE-98027/home/12314711,August-18-2017,August-2017,98027,2007,279,294
605 NW Everwood Dr,https://www.redfin.com/WA/Issaquah/605-NW-Everwood-Dr-98027/home/422072,August-18-2017,August-2017,98027,1993,377,406
3404 241st Ave SE,https://www.redfin.com/WA/Issaquah/3404-241st-Ave-SE-98029/home/439367,August-18-2017,August-2017,98029,1990,345,377
13426 207th Ct SE,https://www.redfin.com/WA/Issaquah/13426-207th-Ct-SE-98027/home/422391,August-18-2017,August-2017,98027,1987,328,363
2028 25th Ave NE,https://www.redfin.com/WA/Issaquah/2028-25th-Ave-NE-98029/home/2084134,August-21-2017,August-2017,98029,2004,463,481
1664 NE Falls Dr,https://www.redfin.com/WA/Issaquah/1664-NE-Falls-Dr-98029/home/44657026,August-21-2017,August-2017,98029,2013,446,455
25041 SE 42nd St,https://www.redfin.com/WA/Issaquah/25041-SE-42nd-St-98029/home/439529,August-21-2017,August-2017,98029,1994,485,513
465 Mount Defiance Cir SW,https://www.redfin.com/WA/Issaquah/465-Mt-Defiance-Cir-SW-98027/home/421593,August-22-2017,August-2017,98027,1969,270,323
420 SW Forest Pl,https://www.redfin.com/WA/Issaquah/420-SW-Forest-Pl-98027/home/421699,August-22-2017,August-2017,98027,1966,321,377
22961 SE 43rd Pl,https://www.redfin.com/WA/Sammamish/22961-SE-43rd-Pl-98075/home/268930,August-22-2017,August-2017,98075,1995,310,337
3816 243rd Pl SE,https://www.redfin.com/WA/Issaquah/3816-243rd-Pl-SE-98029/home/437175,August-23-2017,August-2017,98029,1987,386,421
1013 Front St S,https://www.redfin.com/WA/Issaquah/1013-Front-St-S-98027/home/108600788,August-23-2017,August-2017,98027,2017,265,270
15209 229th Ave E,https://www.redfin.com/WA/Issaquah/15209-229th-Ave-SE-98027/home/423799,August-23-2017,August-2017,98027,1977,273,318
22710 SE 56th St,https://www.redfin.com/WA/Issaquah/22710-SE-56th-St-98029/home/267664,August-23-2017,August-2017,98029,1968,349,403
3061 NE Larkspur Ln,https://www.redfin.com/WA/Issaquah/3061-NE-Larkspur-Ln-98029/home/2080962,August-24-2017,August-2017,98029,2005,373,390
5021 229th Ave SE 2,https://www.redfin.com/WA/Issaquah/5021-229th-Ave-SE-98029/unit-2/home/113220740,August-25-2017,August-2017,98029,2017,359,364
1685 Pine View Dr NW,https://www.redfin.com/WA/Issaquah/1685-Pine-View-Dr-NW-98027/home/12317667,August-25-2017,August-2017,98027,2007,304,319
5630 231st Ave SE,https://www.redfin.com/WA/Issaquah/5630-231st-Ave-SE-98029/home/268873,August-25-2017,August-2017,98029,1967,406,461
1711 28th Ave NE,https://www.redfin.com/WA/Issaquah/1711-28th-Ave-NE-98029/home/465625,August-25-2017,August-2017,98029,2003,407,426
525 Mt. Hood Dr SW,https://www.redfin.com/WA/Issaquah/525-Mt-Hood-Dr-SW-98027/home/420384,August-25-2017,August-2017,98027,1958,482,546
3558 NE Harrison Dr,https://www.redfin.com/WA/Issaquah/3558-NE-Harrison-Dr-98029/home/8188314,August-25-2017,August-2017,98029,2009,388,401
2638 NE Daphne St,https://www.redfin.com/WA/Issaquah/2638-NE-Daphne-St-98029/home/12317534,August-25-2017,August-2017,98029,2007,304,319
4356 242nd Pl SE,https://www.redfin.com/WA/Issaquah/4356-242nd-Pl-SE-98029/home/439871,August-28-2017,August-2017,98029,1985,405,442
1578 NE Jade St,https://www.redfin.com/WA/Issaquah/1578-NE-Jade-St-98029/home/468339,August-28-2017,August-2017,98029,1999,390,413
5009 229th Ave SE 1,https://www.redfin.com/WA/Issaquah/5009-229th-Ave-SE-98029/unit-1/home/113220718,August-28-2017,August-2017,98029,2017,354,359
3613 241st Pl SE,https://www.redfin.com/WA/Issaquah/3613-241st-Pl-SE-98029/home/436676,August-29-2017,August-2017,98029,1988,410,444
830 SW Cedar Glade Dr,https://www.redfin.com/WA/Issaquah/830-SW-Cedarglade-Dr-98027/home/421066,August-29-2017,August-2017,98027,1976,323,369
14905 245th Ave SE,https://www.redfin.com/WA/Issaquah/14905-245th-Ave-SE-98027/home/424572,August-29-2017,August-2017,98027,1977,236,281
3421 NE Madison Way,https://www.redfin.com/WA/Issaquah/3421-NE-Madison-Way-98029/home/2086424,August-29-2017,August-2017,98029,2004,363,381
16915 266th Ave SE,https://www.redfin.com/WA/Issaquah/16915-266th-Ave-SE-98027/home/425251,August-30-2017,August-2017,98027,1986,211,247
22722 SE 49th Pl,https://www.redfin.com/WA/Issaquah/22722-SE-49th-Pl-98029/home/12303607,August-30-2017,August-2017,98029,2007,277,292
13108 207th Ave SE,https://www.redfin.com/WA/Issaquah/13108-207th-Ave-SE-98027/home/419851,August-30-2017,August-2017,98027,1987,257,292
24120 SE 47th Pl,https://www.redfin.com/WA/Issaquah/24120-SE-47th-Pl-98029/home/438701,August-31-2017,August-2017,98029,1988,352,386
390 Timber Creek Dr NW,https://www.redfin.com/WA/Issaquah/390-Timber-Creek-Dr-NW-98027/home/18661383,August-31-2017,August-2017,98027,2008,303,317
5114 NW Sammamish Rd,https://www.redfin.com/WA/Issaquah/5114-NW-Sammamish-Rd-98027/home/327014,August-31-2017,August-2017,98027,1962,272,332
2404 35th Ave NE,https://www.redfin.com/WA/Issaquah/2404-35th-Ave-NE-98029/home/2074743,August-31-2017,August-2017,98029,2005,336,353
19228 SE 47th St,https://www.redfin.com/WA/Issaquah/19228-SE-47th-St-98027/home/327218,August-31-2017,August-2017,98027,1983,420,459
416 NW Pebble Ln,https://www.redfin.com/WA/Issaquah/416-NW-Pebble-Ln-98027/home/2080102,August-31-2017,August-2017,98027,2004,381,399
20610 SE 119th St,https://www.redfin.com/WA/Issaquah/20610-SE-119th-St-98027/home/420061,September-1-2017,September-2017,98027,1977,308,353
1020 NW Inneswood Dr,https://www.redfin.com/WA/Issaquah/1020-NW-Inneswood-Dr-98027/home/421101,September-1-2017,September-2017,98027,1986,384,420
585 Kalmia Pl NW,https://www.redfin.com/WA/Issaquah/585-Kalmia-Pl-NW-98027/home/421175,September-5-2017,September-2017,98027,1983,372,411
18502 NW Montreux Dr,https://www.redfin.com/WA/Issaquah/18502-NW-Montreux-Dr-98027/home/418399,September-7-2017,September-2017,98027,1993,343,372
18039 NW Varese Ct,https://www.redfin.com/WA/Issaquah/18039-NW-Varese-Ct-98027/home/419161,September-8-2017,September-2017,98027,1993,317,346
1081 Pine Crest (Lot 35) Cir NE,https://www.redfin.com/WA/Issaquah/1081-Pine-Crest-Cir-NE-98029/home/55551247,September-8-2017,September-2017,98029,2017,417,422
11013 Upper Preston Rd SE,https://www.redfin.com/WA/Issaquah/11013-Upper-Preston-Rd-SE-98027/home/22696954,September-12-2017,September-2017,98027,2008,223,237
3911 222nd Ave SE,https://www.redfin.com/WA/Sammamish/3911-222nd-Ave-SE-98075/home/434851,September-12-2017,September-2017,98075,1974,216,264
25831 SE 42nd Way,https://www.redfin.com/WA/Issaquah/25831-SE-42nd-Way-98029/home/439248,September-12-2017,September-2017,98029,1994,361,389
270 Mt Olympus Dr SW,https://www.redfin.com/WA/Issaquah/270-Mt-Olympus-Dr-SW-98027/home/420769,September-13-2017,September-2017,98027,1968,348,402
845 Idylwood Dr SW,https://www.redfin.com/WA/Issaquah/845-Idylwood-Dr-SW-98027/home/421419,September-14-2017,September-2017,98027,1979,228,271
5960 Oberland Pl NW,https://www.redfin.com/WA/Issaquah/5960-Oberland-Pl-NW-98027/home/418328,September-14-2017,September-2017,98027,1995,353,380
3508 241st Pl SE,https://www.redfin.com/WA/Issaquah/3508-241st-Pl-SE-98029/home/440194,September-14-2017,September-2017,98029,1989,388,421
1580 Sycamore Dr SE,https://www.redfin.com/WA/Issaquah/1580-Sycamore-Dr-SE-98027/home/421688,September-15-2017,September-2017,98027,1974,232,280
1469 29th Pl NE,https://www.redfin.com/WA/Issaquah/1469-29th-Pl-NE-98029/home/8188422,September-19-2017,September-2017,98029,2007,368,383
3424 NE Madison Way,https://www.redfin.com/WA/Issaquah/3424-NE-Madison-Way-98029/home/2089919,September-21-2017,September-2017,98029,2004,361,379
3234 NE Harrison Dr,https://www.redfin.com/WA/Issaquah/3234-NE-Harrison-Dr-98029/home/8188005,September-22-2017,September-2017,98029,2013,471,480
27404 SE 154th Pl,https://www.redfin.com/WA/Issaquah/27404-SE-154th-Pl-98027/home/425193,September-22-2017,September-2017,98027,1989,241,274
400 Jasmine Pl NW,https://www.redfin.com/WA/Issaquah/400-Jasmine-Pl-NW-98027/home/420581,September-22-2017,September-2017,98027,1985,345,382
320 2nd Ave NE,https://www.redfin.com/WA/Issaquah/320-2nd-Ave-NE-98027/home/420512,September-22-2017,September-2017,98027,1939,480,563
18409 SE 64th Way,https://www.redfin.com/WA/Issaquah/18409-SE-64th-Way-98027/home/419363,September-22-2017,September-2017,98027,1995,375,402
25214 SE 35th St,https://www.redfin.com/WA/Issaquah/25214-SE-35th-St-98029/home/437103,September-25-2017,September-2017,98029,1990,413,445
3043 NE Harrison Dr,https://www.redfin.com/WA/Issaquah/3043-NE-Harrison-Dr-98029/home/22539937,September-25-2017,September-2017,98029,2016,480,486
4289 E Lake Sammamish Shore Ln SE,https://www.redfin.com/WA/Sammamish/4289-E-Lake-Sammamish-Shore-Ln-SE-98075/home/322440,September-26-2017,September-2017,98075,1989,1062,1095
14041 233rd Pl SE,https://www.redfin.com/WA/Issaquah/14041-233rd-Pl-SE-98027/home/422287,September-26-2017,September-2017,98027,1990,303,335
515 SW Ellerwood St,https://www.redfin.com/WA/Issaquah/515-SW-Ellerwood-St-98027/home/421992,September-26-2017,September-2017,98027,1973,299,348
25218 SE 42nd Dr,https://www.redfin.com/WA/Issaquah/25218-SE-42nd-Dr-98029/home/438000,September-26-2017,September-2017,98029,1994,352,380
1745 Pine View Dr NW,https://www.redfin.com/WA/Issaquah/1745-Pine-View-Dr-NW-98027/home/2091067,September-27-2017,September-2017,98027,2005,313,330
908 3rd Ave NE,https://www.redfin.com/WA/Issaquah/908-3rd-Ave-NE-98029/home/18659802,September-27-2017,September-2017,98029,2008,348,362
3300 Timberview Ct SW,https://www.redfin.com/WA/Issaquah/3300-Timberview-Ct-SW-98027/home/421045,September-27-2017,September-2017,98027,1988,293,327
1949 14th Ct NE,https://www.redfin.com/WA/Issaquah/1949-14th-Ct-NE-98029/home/467335,September-28-2017,September-2017,98029,2000,332,354
5340 235th Ave SE,https://www.redfin.com/WA/Issaquah/5340-235th-Ave-SE-98029/home/267752,September-28-2017,September-2017,98029,1978,242,286
1742 12th Ave NE,https://www.redfin.com/WA/Issaquah/1742-12th-Ave-NE-98029/home/467623,September-29-2017,September-2017,98029,2002,411,431
484 Newport Wy NW,https://www.redfin.com/WA/Issaquah/484-Newport-Way-NW-98027/unit-17/home/4235,September-29-2017,September-2017,98027,2000,345,367
25229 SE 35th St,https://www.redfin.com/WA/Issaquah/25229-SE-35th-St-98029/home/436652,September-29-2017,September-2017,98029,1989,399,432
2465 NE Daphne St,https://www.redfin.com/WA/Issaquah/2465-NE-Daphne-St-98029/home/8187900,September-29-2017,September-2017,98029,2007,304,319
12208 Issaquah-Hobart Rd SE,https://www.redfin.com/WA/Issaquah/12208-Issaquah-Hobart-Rd-SE-98027/home/422158,September-29-2017,September-2017,98027,1964,320,378
518 Newport Wy NW,https://www.redfin.com/WA/Issaquah/518-Newport-Way-NW-98027/unit-2/home/71694,October-2-2017,October-2017,98027,2000,429,451
959 3rd Ave NE,https://www.redfin.com/WA/Issaquah/959-3rd-Ave-NE-98029/home/22440552,October-3-2017,October-2017,98029,2012,398,408
482 Newport Wy NW,https://www.redfin.com/WA/Issaquah/482-Newport-Way-NW-98027/unit-21/home/8014,October-3-2017,October-2017,98027,2000,358,380
3742 260th Ave SE,https://www.redfin.com/WA/Issaquah/3742-260th-Ave-SE-98029/home/438286,October-4-2017,October-2017,98029,1990,364,396
2081 NE Nelson Ln,https://www.redfin.com/WA/Issaquah/2081-NE-Nelson-Ln-98029/home/12448587,October-4-2017,October-2017,98029,2007,346,361
4236 257th Pl SE,https://www.redfin.com/WA/Issaquah/4236-257th-Pl-SE-98029/home/440268,October-5-2017,October-2017,98029,1992,392,422
16049 266 Ave SE,https://www.redfin.com/WA/Issaquah/16049-266th-Ave-SE-98027/home/424463,October-5-2017,October-2017,98027,1972,396,446
2678 NW Pine Cone Pl,https://www.redfin.com/WA/Issaquah/2678-NW-Pine-Cone-Pl-98027/home/22458761,October-6-2017,October-2017,98027,2012,355,365
340 SE Crystal Creek Cir,https://www.redfin.com/WA/Issaquah/340-SE-Crystal-Creek-Cir-98027/home/420202,October-6-2017,October-2017,98207,2001,338,359
2049 NE Nelson Ln,https://www.redfin.com/WA/Issaquah/2049-NE-Nelson-Ln-98029/home/12539417,October-6-2017,October-2017,98029,2007,388,403
1753 27th Ln NE,https://www.redfin.com/WA/Issaquah/1753-27th-Ln-NE-98029/home/8186630,October-6-2017,October-2017,98029,2006,388,404
4995 236th Ave SE,https://www.redfin.com/WA/Issaquah/4995-236th-Ave-SE-98029/home/266919,October-6-2017,October-2017,98029,2003,302,321
561 SW Fernwood St,https://www.redfin.com/WA/Issaquah/561-SW-Fernwood-St-98027/home/421399,October-6-2017,October-2017,98027,1972,236,286
820 W Sunset Way,https://www.redfin.com/WA/Issaquah/820-W-Sunset-Way-98027/home/421547,October-6-2017,October-2017,98027,1972,298,348
22915 SE 53rd St,https://www.redfin.com/WA/Issaquah/22915-SE-53rd-St-98029/home/268573,October-9-2017,October-2017,98029,1963,278,337
1771 12th Ave NE,https://www.redfin.com/WA/Issaquah/1771-12th-Ave-NE-98029/home/467611,October-10-2017,October-2017,98029,2002,414,434
371 SE Crystal Creek Cir,https://www.redfin.com/WA/Issaquah/371-SE-Crystal-Creek-Cir-98027/home/420739,October-10-2017,October-2017,98027,1967,325,380
24103 SE 47th Pl,https://www.redfin.com/WA/Issaquah/24103-SE-47th-Pl-98029/home/438432,October-10-2017,October-2017,98029,1987,345,380
4642 225th Ave SE,https://www.redfin.com/WA/Sammamish/4642-225th-Ave-SE-98075/home/268494,October-11-2017,October-2017,98075,1990,342,374
25827 SE 154th St,https://www.redfin.com/WA/Issaquah/25827-SE-154th-St-98027/home/17073897,October-11-2017,October-2017,98027,2004,268,286
13363 202nd Ave SE,https://www.redfin.com/WA/Issaquah/13363-202nd-Ave-SE-98027/home/422375,October-11-2017,October-2017,98027,1992,312,342
809 W Sunset Way,https://www.redfin.com/WA/Issaquah/809-W-Sunset-Way-98027/home/420552,October-11-2017,October-2017,98027,1978,335,379
24544 SE 45th St,https://www.redfin.com/WA/Issaquah/24544-SE-45th-St-98029/home/440282,October-12-2017,October-2017,98029,1988,422,456
19422 SE 118th St,https://www.redfin.com/WA/Issaquah/19422-118th-St-SE-98027/home/420037,October-12-2017,October-2017,98027,1989,241,274
316 NE Eagle Way,https://www.redfin.com/WA/Issaquah/316-NE-Eagle-Way-98029/home/22440542,October-12-2017,October-2017,98029,2012,416,426
3572 253rd Ct SE,https://www.redfin.com/WA/Issaquah/3572-253rd-Ct-SE-98029/home/440239,October-13-2017,October-2017,98029,1989,373,406
3124 NE Norton Ln,https://www.redfin.com/WA/Issaquah/3124-NE-Norton-Ln-98029/home/2077833,October-13-2017,October-2017,98029,2004,372,390
24444 SE 46th St,https://www.redfin.com/WA/Issaquah/24444-SE-46th-St-98029/home/437046,October-13-2017,October-2017,98029,1988,377,411
30019 SE 58th St,https://www.redfin.com/WA/Preston/30019-SE-58th-St-98050/home/466788,October-13-2017,October-2017,98050,1990,211,243
784 Big Tree Dr NW,https://www.redfin.com/WA/Issaquah/784-Big-Tree-Dr-NW-98027/home/419440,October-16-2017,October-2017,98027,2003,231,250
1472 29th Pl NE,https://www.redfin.com/WA/Issaquah/1472-29th-Pl-NE-98029/home/8187939,October-16-2017,October-2017,98029,2007,324,339
334 Mine Hill Rd SW,https://www.redfin.com/WA/Issaquah/334-Mine-Hill-Rd-SW-98027/home/109311870,October-16-2017,October-2017,98027,2017,403,408
19707 288th Ave SE,https://www.redfin.com/WA/Maple-Valley/19707-288th-Ave-SE-98038/home/376284,October-16-2017,October-2017,98038,1995,343,370
23800 SE 45th (Lot 46) Ter,https://www.redfin.com/WA/Issaquah/23800-SE-45th-Ter-98029/home/106725620,October-17-2017,October-2017,98029,2015,297,304
24556 SE 46th Ter,https://www.redfin.com/WA/Issaquah/24556-SE-46th-Ter-98029/home/44657681,October-17-2017,October-2017,98029,2013,361,370
71 Sunset Ct NW,https://www.redfin.com/WA/Issaquah/71-Sunset-Ct-NW-98027/home/421611,October-17-2017,October-2017,98027,2000,364,386
5300 235th Ave SE,https://www.redfin.com/WA/Issaquah/5300-235th-Ave-SE-98029/home/268139,October-18-2017,October-2017,98029,1972,280,330
4420 246th Ave SE,https://www.redfin.com/WA/Issaquah/4420-246th-Ave-SE-98029/home/438014,October-18-2017,October-2017,98029,1988,426,460
811 Lingering Pine Dr NW,https://www.redfin.com/WA/Issaquah/811-Lingering-Pine-Dr-NW-98027/home/2115766,October-18-2017,October-2017,98027,2006,259,275
13421 207th Ct SE,https://www.redfin.com/WA/Issaquah/13421-207th-Ct-SE-98027/home/422392,October-19-2017,October-2017,98027,1986,326,362
27015 SE 171st St,https://www.redfin.com/WA/Issaquah/27015-SE-171st-St-98027/home/424497,October-19-2017,October-2017,98027,1974,301,349
1919 25th Ave NE,https://www.redfin.com/WA/Issaquah/1919-25th-Ave-NE-98029/home/2089358,October-20-2017,October-2017,98029,2005,469,486
6531 280th Dr SE,https://www.redfin.com/WA/Issaquah/6531-280th-Dr-SE-98027/home/22541639,October-20-2017,October-2017,98027,2008,202,216
2416 NE Davis Loop,https://www.redfin.com/WA/Issaquah/2416-NE-Davis-Loop-98029/home/8187915,October-20-2017,October-2017,98029,2009,320,333
18811 SE 42nd St,https://www.redfin.com/WA/Issaquah/18811-SE-42nd-St-98027/home/326724,October-20-2017,October-2017,98027,1983,280,319
27125 SE 175th Pl,https://www.redfin.com/WA/Issaquah/27125-SE-175th-Pl-98027/home/424995,October-20-2017,October-2017,98027,1989,312,345
20905 SE 83rd Pl,https://www.redfin.com/WA/Issaquah/20905-SE-83rd-Pl-98027/home/418529,October-20-2017,October-2017,98027,1979,241,284
4216 243rd Pl SE,https://www.redfin.com/WA/Issaquah/4216-243rd-Pl-SE-98029/home/439564,October-20-2017,October-2017,98027,1987,471,506
1855 11th Ave NE,https://www.redfin.com/WA/Issaquah/1855-11th-Ave-NE-98029/home/12093158,October-23-2017,October-2017,98029,2008,438,452
4610 243rd Ct SE,https://www.redfin.com/WA/Issaquah/4610-243rd-Ct-SE-98029/home/436798,October-23-2017,October-2017,98029,1992,321,351
